wdid,facility_name,region,county,theme,theme_count,avg_severity_rank,total_assessment,theme_rank_within_facility
9SSO10666,Fairbanks Ranch CS,9,San Diego,Permit conditions,1,2.0,0.0,1
9SSO11542,San Clemente State Beach CS,9,Orange,Reporting / SMR failure,1,2.0,0.0,1
9SSO11542,San Clemente State Beach CS,9,Orange,Spill / overflow,1,2.0,0.0,2
9UT2937,Former Delta Discount Gas,9,,Reporting / SMR failure,10,1.6,0.0,1
9UT2937,Former Delta Discount Gas,9,,Groundwater / soil contamination,6,1.5,0.0,2
9UT2937,Former Delta Discount Gas,9,,Monitoring deficiency,5,1.6,0.0,3
I-03890,"AAA Radiator (old #022190-05)",4,,Reporting / SMR failure,1,2.0,0.0,1
I-10939,"Former Thrifty Station #73",4,,Reporting / SMR failure,1,3.0,0.0,1
I-11003,"Unocal Station #3574",4,,Groundwater / soil contamination,2,1.5,0.0,1
I-11003,"Unocal Station #3574",4,,Monitoring deficiency,2,1.5,0.0,2
I-11003,"Unocal Station #3574",4,,Reporting / SMR failure,2,1.5,0.0,3
I-11003,"Unocal Station #3574",4,,Spill / overflow,1,1.0,0.0,4
I-12396,"Former J.V. Shannon, Inc.",4,,Reporting / SMR failure,1,3.0,0.0,1
I-13094,Simons Mini Market,4,,Reporting / SMR failure,2,1.5,0.0,1
I-13094,Simons Mini Market,4,,Groundwater / soil contamination,2,1.5,0.0,2
I-13094,Simons Mini Market,4,,Monitoring deficiency,2,1.5,0.0,3
R-06593,"Exxon #7-3550 (Former)",4,,Reporting / SMR failure,1,3.0,0.0,1
R-06593,"Exxon #7-3550 (Former)",4,,Groundwater / soil contamination,1,3.0,0.0,2
R-06593,"Exxon #7-3550 (Former)",4,,Monitoring deficiency,1,3.0,0.0,3
R-09681,Citrus Car Wash,4,,Reporting / SMR failure,2,2.0,0.0,1
R-12239,U-Haul/Lynwood Moving Center,4,,Reporting / SMR failure,1,3.0,0.0,1
WS-07-012,5325 Silva Avenue,2,Contra Costa,Groundwater / soil contamination,1,5.0,0.0,1
WS-07-012,5325 Silva Avenue,2,Contra Costa,Permit conditions,1,5.0,0.0,2
WS-07-012,5325 Silva Avenue,2,Contra Costa,Spill / overflow,1,5.0,0.0,3
1A1TR027NUG,Unocal Bulk Plant,1,Trinity,Spill / overflow,1,5.0,0.0,1
1A1TR027NUG,Unocal Bulk Plant,1,Trinity,Permit conditions,1,5.0,0.0,2
1A1TR027NUG,Unocal Bulk Plant,1,Trinity,Groundwater / soil contamination,1,5.0,0.0,3
1A89007RSIS,"Baxter, I.P., Roseburg (B/IP/R)",1,Siskiyou,Permit conditions,1,5.0,0.0,1
1A89007RSIS,"Baxter, I.P., Roseburg (B/IP/R)",1,Siskiyou,O&M / operations,1,5.0,0.0,2
1B00031ONTH,Tall Timber Forest Management,1,Mendocino,Spill / overflow,1,7.0,14500.0,1
1B02068CSON,Gallo Vineyards Inc. Twin Valley NPS,1,Sonoma,Spill / overflow,1,2.0,0.0,1
1B1HU078NUG,Shoreline Development Former Shell Bulk Plant,1,Humboldt,Reporting / SMR failure,1,2.0,0.0,1
1B1HU318NSL,G & R Metals,1,Humboldt,Permit conditions,1,5.0,0.0,1
1B1HU318NSL,G & R Metals,1,Humboldt,Groundwater / soil contamination,1,5.0,0.0,2
1B1SO449NUG,John Riddell,1,Sonoma,Groundwater / soil contamination,1,5.0,0.0,1
1B1SO449NUG,John Riddell,1,Sonoma,Reporting / SMR failure,1,5.0,0.0,2
1B1SR088NUG,Redwood Oil 114,1,Sonoma,Permit conditions,1,5.0,0.0,1
1B1SR088NUG,Redwood Oil 114,1,Sonoma,Groundwater / soil contamination,1,5.0,0.0,2
1B75050OMEN,Mendocino County Laytonville SWDS,1,Mendocino,Permit conditions,1,2.0,0.0,1
1B77108OMEN,CDF Parlin Fork Conservation Camp,1,Mendocino,Reporting / SMR failure,1,5.0,0.0,1
1B78209OSON,Santa Rosa City Oakmont Plant,1,Sonoma,Financial / ACL,1,7.0,40300.0,1
1B80081OHUM,Loleta WWTF,1,Humboldt,Permit conditions,2,5.0,0.0,1
1B80081OHUM,Loleta WWTF,1,Humboldt,Financial / ACL,2,7.0,330000.0,2
1B80081OHUM,Loleta WWTF,1,Humboldt,Reporting / SMR failure,1,5.0,0.0,3
1B80185OHUM,Humboldt Creamery,1,Humboldt,Permit conditions,1,3.0,0.0,1
1B80185OHUM,Humboldt Creamery,1,Humboldt,Reporting / SMR failure,1,1.0,0.0,2
1B83134OHUM,Rio Dell City WWTF,1,Humboldt,Financial / ACL,2,7.0,0.0,1
1B83134OHUM,Rio Dell City WWTF,1,Humboldt,Reporting / SMR failure,1,1.0,0.0,2
1B83134OHUM,Rio Dell City WWTF,1,Humboldt,Effluent exceedance,1,1.0,0.0,3
1B83134OHUM,Rio Dell City WWTF,1,Humboldt,Permit conditions,1,7.0,0.0,4
1B920110NSO,"Ellison, Robert",1,Sonoma,Spill / overflow,1,5.0,0.0,1
1B920110NSO,"Ellison, Robert",1,Sonoma,Groundwater / soil contamination,1,5.0,0.0,2
1BTHCOMPNTH,Complaints/Inspections Timber,1,,O&M / operations,1,1.0,0.0,1
2 011538M14,"UNION CITY, CITY OF - MS4 Storm Water",2,,Permit conditions,1,2.0,0.0,1
2 019337N01,Avalon Homes,2,,Financial / ACL,1,7.0,47000.0,1
2 019337N01,Avalon Homes,2,,Spill / overflow,1,7.0,47000.0,2
2 019415001,OAKLAND INT AIRPORT-Wetlnd Mit,2,Alameda,Spill / overflow,1,1.0,0.0,1
2 019415001,OAKLAND INT AIRPORT-Wetlnd Mit,2,Alameda,Reporting / SMR failure,1,1.0,0.0,2
2 019415001,OAKLAND INT AIRPORT-Wetlnd Mit,2,Alameda,Permit conditions,1,1.0,0.0,3
2 01S0440,Love Property,2,,Groundwater / soil contamination,2,2.0,0.0,1
2 01S0440,Love Property,2,,Monitoring deficiency,1,2.0,0.0,2
2 01S0440,Love Property,2,,Reporting / SMR failure,1,2.0,0.0,3
2 01S0560,Camelia Street Properties,2,,Reporting / SMR failure,2,2.0,0.0,1
2 01S0560,Camelia Street Properties,2,,Groundwater / soil contamination,1,2.0,0.0,2
2 07-0062,Chevron,2,,Reporting / SMR failure,2,2.0,0.0,1
2 071048N05,Golden Eagle Refinery,2,,Spill / overflow,4,1.0,0.0,1
2 071048N05,Golden Eagle Refinery,2,,Groundwater / soil contamination,2,1.0,0.0,2
2 071067001,Acme Fill Land Disposal - SW1,2,Contra Costa,Reporting / SMR failure,1,7.0,126300.0,1
2 071107001,Richmond WPCP,2,Contra Costa,Financial / ACL,2,7.0,24000.0,1
2 071107001,Richmond WPCP,2,Contra Costa,Permit conditions,1,7.0,15000.0,2
2 071229001,"GALE RANCH, San Ramon",2,Contra Costa,Monitoring deficiency,1,2.0,0.0,1
2 07AGT465U,Caltrans Shop 4 Equip Repair,2,,Reporting / SMR failure,1,3.0,0.0,1
2 07S0030,Stanley Works,2,,Reporting / SMR failure,1,2.0,0.0,1
2 07S0030,Stanley Works,2,,Groundwater / soil contamination,1,2.0,0.0,2
2 07S0030,Stanley Works,2,,Monitoring deficiency,1,2.0,0.0,3
2 091012N01,Low PH Spill To Calabazas,2,Santa Clara,Effluent exceedance,1,7.0,0.0,1
2 091012N01,Low PH Spill To Calabazas,2,Santa Clara,Spill / overflow,1,7.0,0.0,2
2 091012N01,Low PH Spill To Calabazas,2,Santa Clara,Financial / ACL,1,7.0,0.0,3
2 095200N01,"Pittsburg, City of",2,NA,Financial / ACL,1,7.0,200.0,1
2 21-0131,Former Shell Station,2,,Permit conditions,1,2.0,0.0,1
2 21-0131,Former Shell Station,2,,Reporting / SMR failure,1,2.0,0.0,2
2 21-0347,Nicasio Corporation Yard,2,,Permit conditions,2,2.0,0.0,1
2 21-0347,Nicasio Corporation Yard,2,,Reporting / SMR failure,2,2.0,0.0,2
2 21-0347,Nicasio Corporation Yard,2,,Spill / overflow,1,2.0,0.0,3
2 21-0347,Nicasio Corporation Yard,2,,Monitoring deficiency,1,2.0,0.0,4
2 21-0366,Fairfax Gas,2,,Reporting / SMR failure,2,2.0,0.0,1
2 21-0366,Fairfax Gas,2,,Permit conditions,2,2.0,0.0,2
2 21-0366,Fairfax Gas,2,,Groundwater / soil contamination,1,2.0,0.0,3
2 215021002,Marin CSD 5 Paradise Cove WWTP,2,Marin,Financial / ACL,1,7.0,3000.0,1
2 215021002,Marin CSD 5 Paradise Cove WWTP,2,Marin,Effluent exceedance,1,7.0,3000.0,2
2 215021002,Marin CSD 5 Paradise Cove WWTP,2,Marin,Groundwater / soil contamination,1,7.0,3000.0,3
2 215031001,Stafford Lake Water Treatment Plant,2,Marin,Reporting / SMR failure,1,3.0,0.0,1
2 215031001,Stafford Lake Water Treatment Plant,2,Marin,Financial / ACL,1,7.0,3000.0,2
2 21S0027,"1430 S Novato, Frmr 7to7 Clenr",2,,Reporting / SMR failure,3,2.0,0.0,1
2 21S0027,"1430 S Novato, Frmr 7to7 Clenr",2,,Permit conditions,2,2.0,0.0,2
2 28-0256,Montgomery Design,2,,Groundwater / soil contamination,1,2.0,0.0,1
2 28-0256,Montgomery Design,2,,Reporting / SMR failure,1,2.0,0.0,2
2 283033001,American Canyon Sani Lndfl,2,Solano,Monitoring deficiency,3,1.33,0.0,1
2 283033001,American Canyon Sani Lndfl,2,Solano,Effluent exceedance,2,1.5,0.0,2
2 283033001,American Canyon Sani Lndfl,2,Solano,Spill / overflow,2,4.0,30000.0,3
2 283033001,American Canyon Sani Lndfl,2,Solano,Permit conditions,1,7.0,30000.0,4
2 28S0045,Former Sunrise Auto Salvage,2,,Reporting / SMR failure,1,2.0,0.0,1
2 411538M16,San Bruno - Storm Water,2,,Reporting / SMR failure,1,3.0,0.0,1
2 411538M16,San Bruno - Storm Water,2,,Permit conditions,1,2.0,0.0,2
2 438063004,640 Page Mill Road,2,Santa Clara,Effluent exceedance,1,7.0,3000.0,1
2 438099010,Santa Clara Treatment System,2,Santa Clara,Financial / ACL,1,7.0,39000.0,1
2 438258N01,"Montwood,1615&1625 Plymout",2,,Groundwater / soil contamination,1,5.0,0.0,1
2 438258N01,"Montwood,1615&1625 Plymout",2,,Spill / overflow,1,5.0,0.0,2
2 438473N01,"1235 Elko Drive, Sunnyvale",2,,Permit conditions,1,5.0,0.0,1
2 438473N01,"1235 Elko Drive, Sunnyvale",2,,Spill / overflow,1,5.0,0.0,2
2 438655001,California's Great America,2,Santa Clara,Financial / ACL,2,7.0,6000.0,1
2 43S0345,Pollack & Pollack Properties,2,,Groundwater / soil contamination,2,2.0,0.0,1
2 43S0345,Pollack & Pollack Properties,2,,Reporting / SMR failure,1,2.0,0.0,2
2 48-0126,Price Company,2,,Permit conditions,1,2.0,0.0,1
2 48-0126,Price Company,2,,Groundwater / soil contamination,1,2.0,0.0,2
2 482005001,Fairfield-Suisun Sewer District Subregional WWTP,2,Solano,Monitoring deficiency,3,1.33,0.0,1
2 482005001,Fairfield-Suisun Sewer District Subregional WWTP,2,Solano,Spill / overflow,3,1.33,0.0,2
2 482005001,Fairfield-Suisun Sewer District Subregional WWTP,2,Solano,Effluent exceedance,2,4.5,9000.0,3
2 482005001,Fairfield-Suisun Sewer District Subregional WWTP,2,Solano,Permit conditions,1,5.0,0.0,4
2 482005001,Fairfield-Suisun Sewer District Subregional WWTP,2,Solano,Financial / ACL,1,7.0,9000.0,5
2 48S0026,"OEA Aerospace, Inc",2,,Permit conditions,5,2.0,0.0,1
2 48S0026,"OEA Aerospace, Inc",2,,O&M / operations,4,2.75,0.0,2
2 48S0026,"OEA Aerospace, Inc",2,,Reporting / SMR failure,3,2.0,0.0,3
2 48S0026,"OEA Aerospace, Inc",2,,Groundwater / soil contamination,2,2.0,0.0,4
2 49-0261,Mahoney Davison Property,2,,Reporting / SMR failure,1,2.0,0.0,1
2 49-0261,Mahoney Davison Property,2,,Permit conditions,1,2.0,0.0,2
21-0159,Via Gas Station,2,,Groundwater / soil contamination,1,5.0,0.0,1
3 270000N54,Salinas Facility,3,,Groundwater / soil contamination,1,5.0,0.0,1
3 270114002,Marina CWD Reclamation Plant,3,Monterey,Spill / overflow,2,1.0,0.0,1
3 270116001,Little Bear WWTP,3,Monterey,Reporting / SMR failure,1,2.0,0.0,1
3 270210033,Collection WDR Pacific Grove,3,Monterey,Spill / overflow,3,1.0,0.0,1
3 270302001,Lake San Antonio Northshore WWTP,3,Monterey,Reporting / SMR failure,1,2.0,0.0,1
3 270305001,Rancho Los Lobos Disposal Site,3,Monterey,Spill / overflow,2,3.5,0.0,1
3 270305001,Rancho Los Lobos Disposal Site,3,Monterey,Permit conditions,2,3.5,0.0,2
3 270305001,Rancho Los Lobos Disposal Site,3,Monterey,Reporting / SMR failure,1,5.0,0.0,3
3 270306362,Cal Water Service Station 22-02,3,Monterey,Effluent exceedance,1,1.0,0.0,1
3 270308064,Joseph Gallo Farms Feed Lot,3,Monterey,Monitoring deficiency,1,1.0,0.0,1
3 270308064,Joseph Gallo Farms Feed Lot,3,Monterey,Reporting / SMR failure,1,1.0,0.0,2
3 270701001,Fort Hunter Liggett WWTP,3,Monterey,Reporting / SMR failure,4,1.5,0.0,1
3 270701001,Fort Hunter Liggett WWTP,3,Monterey,Effluent exceedance,1,1.0,0.0,2
3 270701001,Fort Hunter Liggett WWTP,3,Monterey,Monitoring deficiency,1,2.0,0.0,3
3 271042001,Growers Ice Company,3,Monterey,Permit conditions,2,3.0,0.0,1
3 271042001,Growers Ice Company,3,Monterey,Reporting / SMR failure,2,2.5,0.0,2
3 271042001,Growers Ice Company,3,Monterey,Effluent exceedance,1,3.0,0.0,3
3 272082001,Lineage Watsonville-Hilltop,3,Monterey,Reporting / SMR failure,2,3.0,0.0,1
3 272082001,Lineage Watsonville-Hilltop,3,Monterey,Monitoring deficiency,2,3.0,0.0,2
3 272082001,Lineage Watsonville-Hilltop,3,Monterey,Effluent exceedance,1,3.0,0.0,3
3 352004002,Alba Coast Winery,3,San Benito,Reporting / SMR failure,2,2.5,0.0,1
3 352004002,Alba Coast Winery,3,San Benito,Permit conditions,1,3.0,0.0,2
3 352004002,Alba Coast Winery,3,San Benito,Monitoring deficiency,1,3.0,0.0,3
3 400009004,2464 Bayview Heights Drive,3,San Luis Obispo,Reporting / SMR failure,1,2.0,0.0,1
3 400107001,San Luis Obispo WWTP,3,San Luis Obispo,Reporting / SMR failure,15,3.13,173000.0,1
3 400107001,San Luis Obispo WWTP,3,San Luis Obispo,Spill / overflow,12,3.33,68000.0,2
3 400107001,San Luis Obispo WWTP,3,San Luis Obispo,Effluent exceedance,5,4.6,78000.0,3
3 400107001,San Luis Obispo WWTP,3,San Luis Obispo,Permit conditions,4,5.5,38000.0,4
3 400107001,San Luis Obispo WWTP,3,San Luis Obispo,Financial / ACL,2,7.0,38000.0,5
3 400107001,San Luis Obispo WWTP,3,San Luis Obispo,Monitoring deficiency,2,1.5,0.0,6
3 400107020,95055 Bayview Heights Drive,3,San Luis Obispo,Reporting / SMR failure,1,2.0,0.0,1
3 400203003,Paso Robles Water Division Flushing,3,San Luis Obispo,Reporting / SMR failure,1,2.0,0.0,1
3 400309083,L'Aventure Winery,3,San Luis Obispo,Reporting / SMR failure,1,2.0,0.0,1
3 400408235,lions gate,3,San Luis Obispo,Monitoring deficiency,1,2.0,0.0,1
3 400408235,lions gate,3,San Luis Obispo,Reporting / SMR failure,1,2.0,0.0,2
3 401027001,Bayridge Estates,3,San Luis Obispo,Reporting / SMR failure,2,3.5,0.0,1
3 401027001,Bayridge Estates,3,San Luis Obispo,Monitoring deficiency,1,2.0,0.0,2
3 401027001,Bayridge Estates,3,San Luis Obispo,Spill / overflow,1,2.0,0.0,3
3 401027001,Bayridge Estates,3,San Luis Obispo,Permit conditions,1,2.0,0.0,4
3 401049001,Los Osos Town Homes,3,San Luis Obispo,Reporting / SMR failure,2,3.5,0.0,1
3 401049001,Los Osos Town Homes,3,San Luis Obispo,Monitoring deficiency,1,2.0,0.0,2
3 409808001,Wine Country RV Resort,3,San Luis Obispo,Reporting / SMR failure,2,2.5,0.0,1
3 420000N09,Power UP Station (Former),3,,Permit conditions,2,6.0,0.0,1
3 420000N09,Power UP Station (Former),3,,Reporting / SMR failure,1,7.0,75000.0,2
3 420000N09,Power UP Station (Former),3,,Financial / ACL,1,7.0,75000.0,3
3 420000N09,Power UP Station (Former),3,,Groundwater / soil contamination,1,5.0,0.0,4
3 420000N46,"Haddad, Ronald",3,,Financial / ACL,1,7.0,0.0,1
3 420000N46,"Haddad, Ronald",3,,Spill / overflow,1,5.0,0.0,2
3 42001N95,Norvell-Bass Dry Cleaners,3,,Permit conditions,1,5.0,0.0,1
3 42001N95,Norvell-Bass Dry Cleaners,3,,Reporting / SMR failure,1,3.0,0.0,2
3 42001N95,Norvell-Bass Dry Cleaners,3,,Groundwater / soil contamination,1,5.0,0.0,3
3 42001N95,Norvell-Bass Dry Cleaners,3,,Spill / overflow,1,5.0,0.0,4
3 421013001,Imerys Minerals California - Lompoc Plant WWTP,3,Santa Barbara,Spill / overflow,1,3.0,0.0,1
3 421013001,Imerys Minerals California - Lompoc Plant WWTP,3,Santa Barbara,Effluent exceedance,1,1.0,0.0,2
3 421016001,LAGUNA BLANCA SCHOOL Onsite WW Treatment System,3,Santa Barbara,Reporting / SMR failure,2,2.0,0.0,1
3 421016001,LAGUNA BLANCA SCHOOL Onsite WW Treatment System,3,Santa Barbara,Monitoring deficiency,1,2.0,0.0,2
3 430000N06,Gunter Brother's Feeds,3,Santa Clara,Monitoring deficiency,1,5.0,0.0,1
3 430100001,SCRWA WWTP,3,Santa Clara,Spill / overflow,11,1.73,0.0,1
3 430100001,SCRWA WWTP,3,Santa Clara,Reporting / SMR failure,5,2.2,0.0,2
3 430100001,SCRWA WWTP,3,Santa Clara,Permit conditions,3,4.33,0.0,3
3 430100001,SCRWA WWTP,3,Santa Clara,O&M / operations,2,3.0,0.0,4
3 430100001,SCRWA WWTP,3,Santa Clara,Effluent exceedance,1,1.0,0.0,5
3 430100001,SCRWA WWTP,3,Santa Clara,Monitoring deficiency,1,1.0,0.0,6
3 435011001,"Royal Oaks Enterprises, Inc.",3,Santa Clara,Reporting / SMR failure,2,3.0,0.0,1
3 435011001,"Royal Oaks Enterprises, Inc.",3,Santa Clara,Spill / overflow,2,3.0,0.0,2
3 435011001,"Royal Oaks Enterprises, Inc.",3,Santa Clara,Effluent exceedance,1,3.0,0.0,3
3 435011001,"Royal Oaks Enterprises, Inc.",3,Santa Clara,Permit conditions,1,3.0,0.0,4
3 440000N95,"Mobil SS # 10-HMG",3,,Financial / ACL,1,7.0,600.0,1
3 440000N95,"Mobil SS # 10-HMG",3,,Monitoring deficiency,1,7.0,600.0,2
3 440000N95,"Mobil SS # 10-HMG",3,,Reporting / SMR failure,1,7.0,600.0,3
3 440812483,AW1530 Amesti Road Ranch,3,Santa Cruz,Reporting / SMR failure,1,7.0,1500.0,1
3 440812483,AW1530 Amesti Road Ranch,3,Santa Cruz,Financial / ACL,1,7.0,1500.0,2
3 440812483,AW1530 Amesti Road Ranch,3,Santa Cruz,Monitoring deficiency,1,7.0,1500.0,3
3 441006001,Casa De Montgomery,3,Santa Cruz,Reporting / SMR failure,12,2.33,0.0,1
3 441006001,Casa De Montgomery,3,Santa Cruz,Monitoring deficiency,7,2.43,0.0,2
3 441006001,Casa De Montgomery,3,Santa Cruz,Spill / overflow,3,2.0,0.0,3
3 441006001,Casa De Montgomery,3,Santa Cruz,Permit conditions,2,3.0,0.0,4
3 442011001,Felton Quarry,3,Santa Cruz,Reporting / SMR failure,1,2.0,0.0,1
3 449902003,Scotts Valley WWTF Producer,3,Santa Cruz,Effluent exceedance,1,1.0,0.0,1
4A190805002,William E Warne Power Plant,4,Los Angeles,Financial / ACL,9,6.44,705000.0,1
4A190805002,William E Warne Power Plant,4,Los Angeles,Effluent exceedance,9,6.0,276000.0,2
4A190805002,William E Warne Power Plant,4,Los Angeles,Permit conditions,2,3.0,0.0,3
4A190805002,William E Warne Power Plant,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,4
4A197000032,Hungry Valley SVRA,4,Los Angeles,Reporting / SMR failure,2,3.0,0.0,1
4A197000032,Hungry Valley SVRA,4,Los Angeles,Monitoring deficiency,2,3.0,0.0,2
4A197000075,Newhall Church of the Nazarene,4,Los Angeles,Monitoring deficiency,1,3.0,0.0,1
4A197000075,Newhall Church of the Nazarene,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,2
4A197000084,Crown Business Center,4,Los Angeles,Reporting / SMR failure,5,3.0,0.0,1
4A197000084,Crown Business Center,4,Los Angeles,Monitoring deficiency,4,3.0,0.0,2
4A197000198,Mario Galvez Property,4,Los Angeles,Monitoring deficiency,1,3.0,0.0,1
4A197000198,Mario Galvez Property,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,2
4A197500025,Former Whitaker-Bermite Facility,4,Los Angeles,Financial / ACL,1,7.0,6000.0,1
4A197500025,Former Whitaker-Bermite Facility,4,Los Angeles,Effluent exceedance,1,7.0,6000.0,2
4A560111001,Nyeland Acres WWRP,4,Ventura,Financial / ACL,1,7.0,4820.0,1
4A560111001,Nyeland Acres WWRP,4,Ventura,Effluent exceedance,1,7.0,4820.0,2
4A560112002,Olsen Road WWRP,4,Ventura,Reporting / SMR failure,1,1.0,0.0,1
4A560112002,Olsen Road WWRP,4,Ventura,Spill / overflow,1,1.0,0.0,2
4A560122N02,Sanitary Sewer Overflow,4,,Spill / overflow,1,2.0,0.0,1
4A560122N02,Sanitary Sewer Overflow,4,,Reporting / SMR failure,1,2.0,0.0,2
4A560306005,Santa Clara and Coastal Landfills,4,Ventura,Monitoring deficiency,2,3.0,0.0,1
4A560306005,Santa Clara and Coastal Landfills,4,Ventura,O&M / operations,2,3.0,0.0,2
4A560306005,Santa Clara and Coastal Landfills,4,Ventura,Reporting / SMR failure,2,3.0,0.0,3
4A560306005,Santa Clara and Coastal Landfills,4,Ventura,Permit conditions,1,3.0,0.0,4
4A560312N01,Taylor Ranch Oil Waste Disposal Site,4,Ventura,Spill / overflow,2,5.0,0.0,1
4A562019004,Mandalay Generating Station (advanced onsite sewage treatment system),4,Ventura,Permit conditions,1,3.0,0.0,1
4A562019004,Mandalay Generating Station (advanced onsite sewage treatment system),4,Ventura,Spill / overflow,1,3.0,0.0,2
4A562397003,"TFX Aviation, Inc. (Former Telair Site, Newbury Park)",4,Ventura,Financial / ACL,1,7.0,9000.0,1
4A562397003,"TFX Aviation, Inc. (Former Telair Site, Newbury Park)",4,Ventura,Effluent exceedance,1,7.0,9000.0,2
4A566000049,Fairview Pump Station,4,NA,Spill / overflow,1,1.0,0.0,1
4A566000049,Fairview Pump Station,4,NA,Effluent exceedance,1,1.0,0.0,2
4A566000452,Ventura River Dewatering Proj.,4,Ventura,Reporting / SMR failure,1,2.0,0.0,1
4A567000120,McCrea Ranch Visitor's Center,4,Ventura,Reporting / SMR failure,1,3.0,0.0,1
4A567000120,McCrea Ranch Visitor's Center,4,Ventura,Monitoring deficiency,1,3.0,0.0,2
4A567500091,Santa Paula Airport & Santa Clara River,4,Ventura,Effluent exceedance,1,7.0,3000.0,1
4A567500091,Santa Paula Airport & Santa Clara River,4,Ventura,Financial / ACL,1,7.0,3000.0,2
4A567500134,Segment E of Townhomes at the River,4,Ventura,Monitoring deficiency,1,3.0,0.0,1
4A567500134,Segment E of Townhomes at the River,4,Ventura,Reporting / SMR failure,1,3.0,0.0,2
4A567500161,Former Mobil Service Station,4,Ventura,Financial / ACL,1,7.0,12000.0,1
4A567500161,Former Mobil Service Station,4,Ventura,Effluent exceedance,1,7.0,12000.0,2
4A567600029,Treatment Saugus Well No. 1,4,Los Angeles,Effluent exceedance,1,7.0,15000.0,1
4A567600029,Treatment Saugus Well No. 1,4,Los Angeles,Financial / ACL,1,7.0,15000.0,2
4B190106061,Tunnel No. 104,4,NA,Effluent exceedance,2,5.0,3000.0,1
4B190106061,Tunnel No. 104,4,NA,Permit conditions,2,5.0,3000.0,2
4B190106061,Tunnel No. 104,4,NA,Reporting / SMR failure,1,7.0,3000.0,3
4B190106061,Tunnel No. 104,4,NA,Financial / ACL,1,7.0,3000.0,4
4B190106N10,Jefferson Middle School,4,,Groundwater / soil contamination,1,5.0,0.0,1
4B190107014,Long Beach WRP,4,Los Angeles,Effluent exceedance,3,4.33,3000.0,1
4B190107014,Long Beach WRP,4,Los Angeles,Reporting / SMR failure,3,4.33,3000.0,2
4B190107014,Long Beach WRP,4,Los Angeles,Permit conditions,1,7.0,3000.0,3
4B190107014,Long Beach WRP,4,Los Angeles,Financial / ACL,1,7.0,3000.0,4
4B190162001,"Compton City - Mun Separate Storm Sewer, MS4",4,,Permit conditions,2,2.0,0.0,1
4B190165001,"Culver City - Mun Separate Storm Sewer, MS4",4,Los Angeles,Permit conditions,1,3.0,0.0,1
4B190167001,"Downey City - Mun Separate Storm Sewer, MS4",4,,Reporting / SMR failure,2,2.5,0.0,1
4B190167001,"Downey City - Mun Separate Storm Sewer, MS4",4,,Permit conditions,1,3.0,0.0,2
4B190167001,"Downey City - Mun Separate Storm Sewer, MS4",4,,Spill / overflow,1,3.0,0.0,3
4B190201001,"Rancho Palos Verdes City - Mun Separate Storm Sewer, MS4",4,,Permit conditions,1,3.0,0.0,1
4B190215001,"Torrance City - Mun Separate Storm Sewer, MS4",4,Los Angeles,Permit conditions,2,5.0,52455.0,1
4B190215001,"Torrance City - Mun Separate Storm Sewer, MS4",4,Los Angeles,Financial / ACL,1,7.0,52455.0,2
4B190215001,"Torrance City - Mun Separate Storm Sewer, MS4",4,Los Angeles,Spill / overflow,1,7.0,52455.0,3
4B190319005,Arrow Nu-way Reclamation,4,Los Angeles,Permit conditions,1,3.0,0.0,1
4B190705001,DFSP Norwalk,4,Los Angeles,Reporting / SMR failure,2,3.0,0.0,1
4B191101001,SEIU - 1545 Wilshire,4,Los Angeles,Reporting / SMR failure,2,5.0,6000.0,1
4B191101001,SEIU - 1545 Wilshire,4,Los Angeles,Financial / ACL,2,7.0,15000.0,2
4B191101001,SEIU - 1545 Wilshire,4,Los Angeles,Effluent exceedance,1,7.0,9000.0,3
4B191287001,Former United States Gypsum Company Facility,4,Los Angeles,Effluent exceedance,1,7.0,33000.0,1
4B191287001,Former United States Gypsum Company Facility,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,2
4B191287001,Former United States Gypsum Company Facility,4,Los Angeles,Financial / ACL,1,7.0,33000.0,3
4B191289001,Lennox County Park,4,Los Angeles,Reporting / SMR failure,2,3.0,0.0,1
4B191289001,Lennox County Park,4,Los Angeles,Permit conditions,1,3.0,0.0,2
4B191293001,Sta - Lube/CRC Industries Inc.,4,Los Angeles,Reporting / SMR failure,1,7.0,9000.0,1
4B191293001,Sta - Lube/CRC Industries Inc.,4,Los Angeles,Financial / ACL,1,7.0,9000.0,2
4B191293001,Sta - Lube/CRC Industries Inc.,4,Los Angeles,Spill / overflow,1,7.0,9000.0,3
4B191339N01,The Marbella Building,4,,Permit conditions,2,2.5,0.0,1
4B191339N01,The Marbella Building,4,,Spill / overflow,2,2.5,0.0,2
4B191339N01,The Marbella Building,4,,Reporting / SMR failure,2,2.5,0.0,3
4B191365N01,Startex,4,Los Angeles,Permit conditions,1,3.0,0.0,1
4B191402001,Tentative Tract 32415,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B191447N01,Theodora Homer,4,Los Angeles,Reporting / SMR failure,1,2.0,0.0,1
4B191473N01,"Hendler Family Partnership #2",4,,Reporting / SMR failure,1,3.0,0.0,1
4B191474N01,"Hendler Family Partnership #3",4,,Reporting / SMR failure,1,3.0,0.0,1
4B191495N01,Jeff Mohr,4,,Reporting / SMR failure,1,3.0,0.0,1
